material_id,material_name,DAC_potential_score,quick_rationale,source_1,source_2,source_3
NIST-MATDB-a378219a763aefdf46b08bb3faff567f,IRMOF-14,35,High-porosity Zn-carboxylate MOF; weak low-ppm driving force and moisture sensitivity limit cycling; shaping/scale uncertain.,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adfm.202307478,https://pubs.acs.org/doi/10.1021/cr5002589,https://pubs.acs.org/doi/10.1021/acs.energyfuels.5c04835
NIST-MATDB-e280732fa7f9b0a822917e8e300c0d10,Co(Me-prz-trz-ia),55,Likely stronger CO2 affinity than purely hydrophobic frameworks; hydrothermal stability and pelletization unknown; regeneration expected moderate.,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adfm.202307478,https://pubs.acs.org/doi/10.1021/cr5002589,https://pubs.acs.org/doi/10.1021/acs.energyfuels.5c04835
NIST-MATDB-4b6b8d075137440a74b43145829416ff,Nanoporous Carbon Model C24,25,Computational model rather than a manufacturable sorbent; carbon-like physisorption gives limited low-ppm capture; humidity tolerance depends on real synthesis.,https://discovery.ucl.ac.uk/1456767/3/Porous%20Carbon%20Based%20Solid%20Adsorbents%20for%20Carbon%20Dioxide%20Capture.pdf,https://www.researchgate.net/publication/272144027_Influence_of_Water_Vapor_on_CO_2_Adsorption_Using_a_Biomass-Based_Carbon,https://pubs.acs.org/doi/10.1021/acs.energyfuels.5c04835
NIST-MATDB-7aa6f7200318ad474b557940bc6726c0,NJTU-1,55,Porous framework with reported reversible gas uptake; DAC relevance depends on isotherm steepness at low pressure and moisture stability; scale-up unclear.,https://pubs.rsc.org/en/content/getauthorversionpdf/c5ce00015g,https://pubs.acs.org/doi/10.1021/cr5002589,https://pubs.acs.org/doi/10.1021/acs.energyfuels.5c04835
NIST-MATDB-96a23204b82bca5adf8cc2d6f16d1fff,Zeolite LTL,55,"Robust, shapeable aluminosilicate; CO2 affinity can be good but water competes strongly, lowering working capacity in humid air; regeneration feasible.",https://www.nature.com/articles/s44296-024-00023-x,https://www.mdpi.com/2227-9717/12/8/1547,https://pubs.acs.org/doi/abs/10.1021/acs.chemrev.0c00762
NIST-MATDB-ba925980550f907f14b9e2aa08b07d60,ZIF-71,58,"Hydrophobic zeolitic imidazolate framework; good moisture resistance vs many MOFs, but physisorption limits low-ppm capacity; regeneration and shaping are plausible.",https://www.sciencedirect.com/science/article/abs/pii/S1387181125003579,https://www.osti.gov/servlets/purl/2507448,https://pubs.acs.org/doi/10.1021/acs.energyfuels.5c04835
NIST-MATDB-182052ee9282b838dd8058f1bf6fdd53,bio-MOF-14 (Configuration III),70,"Reported CO2/N2 sieving behavior and high water stability; promising for humid low-ppm separations, but scale and shaping data are limited.",https://pubs.rsc.org/en/content/articlelanding/2013/sc/c3sc22207a,https://pubs.rsc.org/en/content/articlehtml/2024/sc/d3sc06076d,https://pubs.acs.org/doi/10.1021/acs.energyfuels.5c04835
NIST-MATDB-0f62869ef9aa574fea6134297bd5cb75,Ni3C87H118N12O29,55,Nickel-based porous framework could offer moderate CO2 affinity; humidity tolerance and cycling durability not established; practical form factor unknown.,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adfm.202307478,https://pubs.acs.org/doi/10.1021/cr5002589,https://pubs.acs.org/doi/10.1021/acs.energyfuels.5c04835
NIST-MATDB-b9bffc1a1dbe706adfe44577120a9311,UMCM-1,40,Ultraporous carboxylate MOF favors high-pressure storage more than low-ppm capture; moisture sensitivity likely; shaping/scale typically challenging.,https://www.sciencedirect.com/science/article/pii/S2213343722018036,https://pubs.acs.org/doi/10.1021/cr5002589,https://pubs.acs.org/doi/10.1021/acs.energyfuels.5c04835
NIST-MATDB-c6ce28299b2198852925ab5ee5acaaf6,Co-MOF,55,Cobalt MOFs can provide moderate CO2 interactions; performance hinges on water stability and low-pressure isotherm slope; pelletization and long cycling unverified.,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adfm.202307478,https://pubs.acs.org/doi/10.1021/cr5002589,https://pubs.acs.org/doi/10.1021/acs.energyfuels.5c04835
NIST-MATDB-8e0eb6bf3d9f30fadcfbba69c455f030,MIL-140A,70,Zr-based framework class is comparatively water-stable; narrow pores can enhance CO2 affinity at low pressure; regeneration is typically manageable and shaping feasible.,https://pubs.rsc.org/en/content/articlelanding/2015/cc/c5cc02539g,https://pubs.rsc.org/en/content/articlehtml/2024/sc/d3sc06076d,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adfm.202307478
NIST-MATDB-12953db38a00b28298da9bdb61872b08,BioMil-3,60,Bio-derived/biocompatible MOF concept suggests potential for scalable synthesis; DAC performance depends on moisture stability and amine-free low-ppm affinity.,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adfm.202307478,https://pubs.acs.org/doi/10.1021/cr5002589,https://pubs.acs.org/doi/10.1021/acs.energyfuels.5c04835
NIST-MATDB-11da815940ce89b79b2c7841ee4e2fd4,C384H192N48O96Tb16,45,"Rare-earth framework may be robust, but very high Tb content hurts cost and scalability; low-ppm CO2 performance and humidity response uncertain.",https://advanced.onlinelibrary.wiley.com/doi/10.1002/adfm.202307478,https://pubs.acs.org/doi/10.1021/cr5002589,https://pubs.acs.org/doi/10.1021/acs.energyfuels.5c04835
NIST-MATDB-1ff831a1096c82991a77044949abd35d,MIL-140D,72,Water-stable Zr-MOF family with pore-confinement effects that can boost CO2 affinity; practical pelletization plausible; needs validation under humid low-ppm cycling.,https://pubs.rsc.org/en/content/articlelanding/2015/cc/c5cc02539g,https://pubs.rsc.org/en/content/articlehtml/2024/sc/d3sc06076d,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adfm.202307478
NIST-MATDB-3844808680d0cb02b0da47d528cdc972,SOF-1 Activated,55,"Hydrogen-bonded/supramolecular organic frameworks can be moisture durable, but typically show modest low-pressure CO2 working capacity; mechanical shaping can be limiting.",https://pubs.rsc.org/en/content/articlehtml/2024/sc/d4sc02628d,https://eprints.gla.ac.uk/192974/,https://pubs.acs.org/doi/10.1021/acs.energyfuels.5c04835
NIST-MATDB-8cd6afb3566405ce80782085af0c69eb,FCNF,55,Carbon nanofiber-based sorbent should tolerate humidity and be easy to shape; low-ppm capacity depends on microporosity and surface chemistry; regeneration is straightforward.,https://discovery.ucl.ac.uk/1456767/3/Porous%20Carbon%20Based%20Solid%20Adsorbents%20for%20Carbon%20Dioxide%20Capture.pdf,https://www.researchgate.net/publication/272144027_Influence_of_Water_Vapor_on_CO_2_Adsorption_Using_a_Biomass-Based_Carbon,https://pubs.acs.org/doi/10.1021/acs.energyfuels.5c04835
NIST-MATDB-d477ed876588784da6d5ab8769eb5c1e,Ni/DOBDC loaded with 19.9 mmol/g water,20,"Open-metal-site MOF strongly co-adsorbs water, which blocks CO2 sites and degrades cyclic performance; regeneration energy rises sharply in humid operation.",https://pubs.acs.org/doi/10.1021/la102359q,https://pubs.acs.org/doi/10.1021/la200547k,https://www.sciencedirect.com/science/article/abs/pii/S0306261918313783
NIST-MATDB-ef5aae56664ea69338effda48136883b,M41C14,45,"Porous carbon-like material with moderate physisorption; humidity tolerance likely better than hydrophilic zeolites, but low-ppm CO2 capacity may be limited.",https://discovery.ucl.ac.uk/1456767/3/Porous%20Carbon%20Based%20Solid%20Adsorbents%20for%20Carbon%20Dioxide%20Capture.pdf,https://www.researchgate.net/publication/272144027_Influence_of_Water_Vapor_on_CO_2_Adsorption_Using_a_Biomass-Based_Carbon,https://pubs.acs.org/doi/10.1021/acs.energyfuels.5c04835
NIST-MATDB-ccb48d779c95e33b390e3fa226df7460,Cu-TBA-2F,55,Fluorinated Cu-based framework shows measurable CO2 uptake and can be tuned by ligand fluorination; humidity stability and long-cycle DAC testing remain unclear.,https://pubs.acs.org/doi/abs/10.1021/cm2004352,https://pubs.acs.org/doi/abs/10.1021/ja506357n,https://pubs.acs.org/doi/10.1021/acs.energyfuels.5c04835
NIST-MATDB-b699807b06891c7f1f32b0be7c081517,ED-ZIF-8,63,"ZIF-8 backbone is moisture resistant; functionalization can raise CO2 affinity at low pressure, but may slow kinetics and complicate regeneration if amines are present.",https://www.sciencedirect.com/science/article/abs/pii/S1387181125003579,https://pubs.acs.org/doi/10.1021/acsomega.1c01130,https://pubs.acs.org/doi/10.1021/acs.energyfuels.5c04835
NIST-MATDB-cbf640c765cd8e230699065a4c386824,Cu(hfipbb)(H2hfipbb)0.5,60,"Fluorinated Cu-MOF reported for CO2 adsorption/separation; hydrophobic character can help in humidity, but DAC viability depends on low-ppm isotherm slope and stability.",https://www.sciencedirect.com/science/article/abs/pii/S0021979714003270,https://pubs.acs.org/doi/10.1021/cr5002589,https://pubs.acs.org/doi/10.1021/acs.energyfuels.5c04835
NIST-MATDB-568cc5bbc3031ee962fc2770a3b61eb3,Mg2O(2AEP)*4H2O,45,"Mg–O and amine/phosphonate functionalities could interact with CO2, but hydrate content signals strong water interactions; practical cycling and shaping data are lacking.",https://pubs.acs.org/doi/10.1021/acs.energyfuels.5c04835,https://pubs.acs.org/doi/abs/10.1021/acs.chemrev.0c00762,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-be7bf31fcbc865d5d6382963a4f8faf7,20wt%Mg2(dobdc)/PDMS,55,"Polymer composite improves handling and shaping; Mg2(dobdc) provides strong CO2 sites but is moisture sensitive, so humid-air capacity and cycling remain a concern.",https://pubs.acs.org/doi/10.1021/la102359q,https://pubs.acs.org/doi/10.1021/la200547k,https://www.sciencedirect.com/science/article/abs/pii/S0306261918313783
NIST-MATDB-50f70ae705dac74976f4c6867d15233c,Zn3(TCPB)2(H2O)2,50,"Zn-carboxylate framework with coordinated water suggests some hydration tolerance, but CO2 capture at low ppm and regenerability under humidity are not established.",https://advanced.onlinelibrary.wiley.com/doi/10.1002/adfm.202307478,https://pubs.acs.org/doi/10.1021/cr5002589,https://pubs.acs.org/doi/10.1021/acs.energyfuels.5c04835
NIST-MATDB-48b2e743b207146677e68ab475633f9e,LJ+P-MOF,55,Porous MOF candidate with unknown chemistry; likely moderate physisorption/chemisorption balance; needs proof of humidity tolerance and scalable shaping.,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adfm.202307478,https://pubs.acs.org/doi/10.1021/cr5002589,https://pubs.acs.org/doi/10.1021/acs.energyfuels.5c04835
NIST-MATDB-1c6aa7a76b665592a4273f946a6de031,Mg-MOF-1,55,"Mg-based frameworks can offer high CO2 affinity, but open sites often attract water; DAC suitability hinges on hydrothermal stability and regeneration energy.",https://www.sciencedirect.com/science/article/pii/S2213343722018036,https://pubs.acs.org/doi/10.1021/la200547k,https://pubs.acs.org/doi/10.1021/acs.energyfuels.5c04835
NIST-MATDB-184a1a3e278d98a65ec59d8b0572f5fc,ASMS 3A,15,"3Å molecular sieve materials prioritize dehydration; CO2 access/uptake is limited compared with larger-pore adsorbents, making low-ppm capture inefficient.",https://www.nature.com/articles/s44296-024-00023-x,https://zeochem.com/wp-content/uploads/2023/10/ZEOCHEM-Adsorbents-Brochure-r5a.pdf,https://pubs.acs.org/doi/10.1021/acs.energyfuels.5c04835
NIST-MATDB-6811750b686b42a5f87ea7615a07431a,PE-MCM-41C,25,Pore-expanded silica is easy to shape but weakly binds CO2 without amine functionality; humid air further reduces effective capacity via water adsorption.,https://pubs.acs.org/doi/pdf/10.1021/es0627996,https://www.sciencedirect.com/science/article/abs/pii/S1385894716307549,https://pubs.acs.org/doi/10.1021/acs.energyfuels.5c04835
NIST-MATDB-ed34e057b2286e99512ed86ee5feb451,Wessalite DAY,55,DAY-type zeolite shows measurable CO2 adsorption and is mechanically robust; water competition remains the main drawback for humid DAC operation.,https://www.sciencedirect.com/science/article/abs/pii/S0040603103001333,https://www.mb.uni-siegen.de/tts/personen/juk/adsorption/absolute_adsorption_measurements_2007.pdf,https://www.nature.com/articles/s44296-024-00023-x
NIST-MATDB-1cb63b39788a61715240f3704fb45e2a,Wyodak Coal,20,Raw coal can sorb CO2 but offers low selectivity and slow/variable kinetics; moisture and impurities complicate regeneration and stable DAC performance.,https://www.ijcce.ac.ir/article_6998_3d4893419e57449fb290647149f738d4.pdf,https://pubs.acs.org/doi/10.1021/ef034104h,https://pubs.acs.org/doi/10.1021/acs.energyfuels.5c04835
NIST-MATDB-367c1fc33062b7f842fdf3a5071148d9,Zeolite FAU,55,"FAU-type zeolites are scalable and strong CO2 adsorbents, but water competes for sites and can cut working capacity in humid air; regeneration is feasible.",https://www.nature.com/articles/s44296-024-00023-x,https://www.mdpi.com/2227-9717/12/8/1547,https://pubs.acs.org/doi/abs/10.1021/acs.chemrev.0c00762
NIST-MATDB-13debfa7a34565433c853d2f750f3c4d,Zeolite LTA,50,"LTA zeolites are robust and cheap but typically more hydrophilic, so humidity suppresses CO2 capacity; still practical for engineered cycles with drying.",https://www.nature.com/articles/s44296-024-00023-x,https://www.mdpi.com/2227-9717/12/8/1547,https://pubs.acs.org/doi/abs/10.1021/acs.chemrev.0c00762
NIST-MATDB-905c38b797b80f8e78474acc09b087cc,Ti/GO,35,"Oxide/graphene composites can be robust and shapeable, but CO2 affinity at low ppm is usually modest without strong basic sites; humidity effects vary with surface chemistry.",https://www.nature.com/articles/s41598-024-53577-0,https://pubs.acs.org/doi/10.1021/acs.energyfuels.5c04835,https://pubs.acs.org/doi/abs/10.1021/acs.chemrev.0c00762
NIST-MATDB-38696c3c984e76f64684c68c8a13f9b4,C16H12O16P2Zn3,50,Zn-based porous coordination material may provide moderate CO2 adsorption; phosphate groups can increase polarity but also attract water; scale and cycling unknown.,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adfm.202307478,https://pubs.acs.org/doi/10.1021/cr5002589,https://pubs.acs.org/doi/10.1021/acs.energyfuels.5c04835
NIST-MATDB-84dc65aa020b800974db1ede39b878bf,MIL-117,60,"MIL-family frameworks are often more robust than ultraporous Zn-MOFs; potential for reasonable low-pressure CO2 affinity, but needs humid-air cycling validation.",https://www.sciencedirect.com/science/article/pii/S2213343722018036,https://pubs.rsc.org/en/content/articlehtml/2024/sc/d3sc06076d,https://pubs.acs.org/doi/10.1021/acs.energyfuels.5c04835
NIST-MATDB-f07e8157d36c75cfb31dbcb14931b93e,Zeolite IFO,55,Zeolite framework expected to be mechanically and chemically robust; CO2 uptake can be strong but humidity competition is a key limitation for DAC.,https://www.nature.com/articles/s44296-024-00023-x,https://www.mdpi.com/2227-9717/12/8/1547,https://pubs.acs.org/doi/abs/10.1021/acs.chemrev.0c00762
NIST-MATDB-804f83e527303ee4d8d77926b402667c,IRMOF-1/GO-H,45,"Graphene oxide composite may aid shaping and heat transfer, but IRMOF-1 chemistry is moisture sensitive; DAC performance likely limited under humid cycling.",https://www.sciencedirect.com/science/article/pii/S2213343723000301,https://pubs.acs.org/doi/10.1021/cr5002589,https://pubs.acs.org/doi/10.1021/acs.energyfuels.5c04835
NIST-MATDB-3bcbe5f0888db2574defd57d79d7d773,Al-PMO50,45,Mesoporous organosilica offers good shaping and stability; without strong amines/alkalinity the low-ppm CO2 capacity is limited and water can dominate adsorption.,https://pubs.acs.org/doi/10.1021/acs.energyfuels.5c04835,https://pubs.acs.org/doi/abs/10.1021/acs.chemrev.0c00762,https://pubs.acs.org/doi/pdf/10.1021/es0627996
NIST-MATDB-e7c1a673818ca05ad7638253e9b7cbc3,DUT-25,55,DUT-series MOFs can be designed for improved hydrothermal stability; DAC suitability depends on low-pressure CO2 affinity and scalable pelletization.,https://pubs.acs.org/doi/abs/10.1021/acsami.9b16834,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adfm.202307478,https://pubs.acs.org/doi/10.1021/acs.energyfuels.5c04835
NIST-MATDB-f0f8e031e1488eeaff18c1606e7ae200,MIL-140A-F,78,Fluorinated MIL-140 materials show enhanced CO2 affinity/selectivity and strong framework stability; promising for humid low-ppm capture if cycling and shaping are confirmed.,https://pubs.acs.org/doi/abs/10.1021/acssuschemeng.8b03765,https://pubs.rsc.org/en/content/articlelanding/2015/cc/c5cc02539g,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adfm.202307478
NIST-MATDB-5c4a98c0098ff18518471350e2e6a35d,100% ZIF-8 In PVP,60,Polymer-bound ZIF-8 composite improves processability and shaping; ZIF-8 is moisture resistant but low-ppm CO2 capacity remains moderate without additional functionality.,https://www.sciencedirect.com/science/article/abs/pii/S1387181125003579,https://www.sciencedirect.com/science/article/pii/S2213343723000301,https://pubs.acs.org/doi/10.1021/acs.energyfuels.5c04835
NIST-MATDB-157d2c3d9f1568cf1e25b51ade68fffd,"{Ag3Ag5(mu3-3,5-Ph2tz)62}n",30,Silver-rich coordination polymer is unlikely to be cost-competitive at scale; humidity tolerance and regenerability are uncertain and may be hindered by framework fragility.,https://pubs.acs.org/doi/10.1021/acs.energyfuels.5c04835,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.sciencedirect.com/science/article/pii/S2213343722018036
NIST-MATDB-fe4ea2d8669cdc82185822cf37560bff,[Cu2(L)2(SO4)(Br)2],45,Copper coordination framework may adsorb CO2 but typically lacks proven humid-air DAC cycling; shaping and long-term stability need demonstration.,https://www.sciencedirect.com/science/article/pii/S2213343722018036,https://pubs.acs.org/doi/10.1021/cr5002589,https://pubs.acs.org/doi/10.1021/acs.energyfuels.5c04835
